iso;gebietsname;wahlbet;a_ungueltig;a_spoe;a_oevp;a_fpoe;a_gruene;a_neos;a_pilz;a_gilt;a_floe;a_kpoe;a_weisse;gewinner;spoe;oevp;fpoe;gruene;neos;pilz;gilt;floe;kpoe;weisse
10801;Deutschkreutz;74.22518635;0.845665962;28.9445629;41.84434968;21.37526652;0.906183369;2.50533049;1.918976546;0.533049041;1.759061834;0.159914712;0.053304904;oevp;543;785;401;17;47;36;10;33;3;1
10802;Draßmarkt;79.53767123;0.861141012;32.79044517;42.67100977;16.28664495;2.497285559;2.714440825;1.520086862;0.977198697;0.108577633;0.434310532;0;oevp;302;393;150;23;25;14;9;1;4;0
10803;Frankenau-Unterpullendorf;73.14524556;0.714285714;30.79136691;45.17985612;14.38848921;3.45323741;2.589928058;2.589928058;0.431654676;0.143884892;0.287769784;0.143884892;oevp;214;314;100;24;18;18;3;1;2;1
10804;Großwarasdorf;76.25215889;0.906002265;30.51428571;44.45714286;17.14285714;2.857142857;1.942857143;1.828571429;0.228571429;0;0.685714286;0.342857143;oevp;267;389;150;25;17;16;2;0;6;3
10805;Horitschon;80.11928429;0.909842845;31.30217028;39.89983306;23.70617696;1.085141903;1.83639399;1.669449082;0.166944908;0;0.333889816;0;oevp;375;478;284;13;22;20;2;0;4;0
10806;Kaisersdorf;81.96721311;0.5;44.97487437;20.85427136;25.37688442;1.256281407;2.010050251;4.271356784;0.251256281;0.753768844;0.251256281;0;spoe;179;83;101;5;8;17;1;3;1;0
10807;Kobersdorf;80.19292605;0.801924619;42.44139046;26.19240097;26.27324171;1.535974131;1.535974131;0.970088925;0.64672595;0.080840744;0.161681487;0.161681487;spoe;525;324;325;19;19;12;8;1;2;2
10808;Lackenbach;70.74468085;1.353383459;36.73780488;31.55487805;25.76219512;0.914634146;2.286585366;0.762195122;1.067073171;0.304878049;0.304878049;0.304878049;spoe;241;207;169;6;15;5;7;2;2;2
10809;Lockenhaus;74.84885127;0.969305331;30.66884176;36.37846656;25.36704731;1.876019576;2.120717781;2.446982055;0.57096248;0.163132137;0.081566069;0.326264274;oevp;376;446;311;23;26;30;7;2;1;4
10810;Lutzmannsburg;79.17847025;1.073345259;29.4755877;38.69801085;26.039783;1.084990958;2.350813743;1.084990958;0.361663653;0.180831826;0.361663653;0.361663653;oevp;163;214;144;6;13;6;2;1;2;2
10811;Mannersdorf an der Rabnitz;79.44111776;1.340033501;35.48387097;31.15449915;28.09847199;0.764006791;1.528013582;1.782682513;0.848896435;0;0.25466893;0.084889643;spoe;418;367;331;9;18;21;10;0;3;1
10812;Markt Sankt Martin;81.36958711;0.99009901;39;33.375;19.75;2.25;1.5;2.125;1.375;0;0.625;0;spoe;312;267;158;18;12;17;11;0;5;0
10813;Neckenmarkt;82.02731848;1.489921122;32.82918149;40.74733096;21.2633452;1.245551601;1.957295374;1.779359431;0.088967972;0.088967972;0;0;oevp;369;458;239;14;22;20;1;1;0;0
10814;Neutal;85.0678733;1.728723404;56.02165088;22.05683356;17.18538566;0.405953992;0.947225981;2.300405954;0.270635995;0.270635995;0.541271989;0;spoe;414;163;127;3;7;17;2;2;4;0
10815;Nikitsch;77.2572402;1.212789416;30.58035714;46.09375;15.84821429;1.897321429;1.897321429;2.232142857;0.558035714;0.111607143;0.78125;0;oevp;274;413;142;17;17;20;5;1;7;0
10816;Oberpullendorf;64.14342629;0.931677019;29.09090909;36.80250784;23.63636364;2.884012539;3.322884013;3.322884013;0.188087774;0.250783699;0.376175549;0.12539185;oevp;464;587;377;46;53;53;3;4;6;2
10817;Pilgersdorf;76.91761364;0.923361034;25.44268406;50.23299161;19.47809879;0.838769804;1.584342964;1.957129543;0.37278658;0;0;0.093196645;oevp;273;539;209;9;17;21;4;0;0;1
10818;Piringsdorf;81.97183099;2.233676976;40.07029877;34.27065026;18.62917399;1.230228471;2.811950791;2.636203866;0.351493849;0;0;0;spoe;228;195;106;7;16;15;2;0;0;0
10819;Raiding;70.87378641;0.587084149;42.91338583;34.84251969;18.8976378;0.196850394;0.787401575;1.377952756;0.590551181;0.196850394;0.196850394;0;spoe;218;177;96;1;4;7;3;1;1;0
10820;Ritzing;78.29036635;0.866551127;37.58741259;27.27272727;25.6993007;1.573426573;2.097902098;4.545454545;0.34965035;0.174825175;0.699300699;0;spoe;215;156;147;9;12;26;2;1;4;0
10821;Steinberg-Dörfl;78.73941675;0.597371565;33.77403846;36.41826923;21.75480769;1.442307692;3.846153846;2.283653846;0.480769231;0;0;0;oevp;281;303;181;12;32;19;4;0;0;0
10822;Stoob;79.23875433;1.746724891;42;29.55555556;22.55555556;1.666666667;2;1.444444444;0.555555556;0.111111111;0;0.111111111;spoe;378;266;203;15;18;13;5;1;0;1
10823;Weppersdorf;78.50964737;0.847457627;46.66666667;18.97435897;27.69230769;1.452991453;1.794871795;1.538461538;1.196581197;0.085470085;0.341880342;0.256410256;spoe;546;222;324;17;21;18;14;1;4;3
10824;Lackendorf;77.93240557;0.765306122;41.1311054;27.76349614;25.19280206;0.514138817;1.542416452;2.313624679;1.285347044;0.257069409;0;0;spoe;160;108;98;2;6;9;5;1;0;0
10825;Unterfrauenhaid;76.72253259;0.72815534;35.69682152;35.69682152;23.71638142;0.97799511;1.466992665;1.95599022;0.488997555;0;0;0;spoe;146;146;97;4;6;8;2;0;0;0
10826;Unterrabnitz-Schwendgraben;80.83491461;0.234741784;27.52941176;47.05882353;21.17647059;2.117647059;1.411764706;0.235294118;0.470588235;0;0;0;oevp;117;200;90;9;6;1;2;0;0;0
10827;Weingraben;81.69014085;1.293103448;43.66812227;31.87772926;17.46724891;1.310043668;1.746724891;2.620087336;0.436681223;0;0.873362445;0;spoe;100;73;40;3;4;6;1;0;2;0
10828;Oberloisdorf;79.17282127;2.23880597;37.40458015;33.20610687;23.47328244;1.335877863;1.526717557;1.908396947;0.763358779;0.190839695;0.190839695;0;spoe;196;174;123;7;8;10;4;1;1;0
10899;Wahlkarten - Oberpullendorf;;0.947687642;35.20857252;34.3666284;16.53272101;3.482587065;3.214695752;4.439341753;1.186375813;0.727133563;0.612323;0.229621125;spoe;920;898;432;91;84;116;31;19;16;6
10900;Oberwart;82.60018425;1.026069985;33.19998873;30.30396935;28.63340564;1.752260754;2.560779784;2.425557089;0.583147872;0.115502719;0.335239598;0.090148463;spoe;11785;10757;10164;622;909;861;207;41;119;32
10901;Bad Tatzmannsdorf;71.69354839;1.012373453;26.81818182;38.29545455;26.81818182;1.136363636;3.181818182;3.181818182;0.340909091;0.113636364;0;0.113636364;oevp;236;337;236;10;28;28;3;1;0;1
10902;Bernstein;73.40720222;1.056603774;40.88482075;27.38367658;26.77345538;1.296720061;1.22044241;1.22044241;0.915331808;0.076277651;0.152555301;0.076277651;spoe;536;359;351;17;16;16;12;1;2;1
10903;Deutsch Schützen-Eisenberg;80.70175439;1.278772379;15.93264249;45.59585492;32.12435233;0.777202073;1.683937824;2.461139896;0.647668394;0.129533679;0.129533679;0.518134715;oevp;123;352;248;6;13;19;5;1;1;4
10904;Grafenschachen;80.76555024;1.777251185;46.80337756;21.10977081;28.95054282;0.723763571;0.965018094;1.085645356;0.241254524;0;0.120627262;0;spoe;388;175;240;6;8;9;2;0;1;0
10905;Großpetersdorf;70.82613204;1.12249878;39.68410661;28.77591313;25.02467917;1.628825271;2.122408687;2.122408687;0.345508391;0;0.148075025;0.148075025;spoe;804;583;507;33;43;43;7;0;3;3
10906;Hannersdorf;77.38998483;0.980392157;37.62376238;35.64356436;22.77227723;1.188118812;1.584158416;0.99009901;0;0;0.198019802;0;spoe;190;180;115;6;8;5;0;0;1;0
10907;Kemeten;74.91909385;0.539956803;33.76764387;20.19543974;39.30510315;1.737242128;1.737242128;2.605863192;0.108577633;0;0.542888165;0;fpoe;311;186;362;16;16;24;1;0;5;0
10908;Kohfidisch;79.72085386;0.926879506;33.57588358;32.32848233;27.96257796;0.831600832;1.663201663;1.663201663;1.143451143;0.207900208;0.311850312;0.311850312;spoe;323;311;269;8;16;16;11;2;3;3
10909;Litzelsdorf;76.80250784;0.680272109;30.82191781;25.75342466;36.43835616;2.876712329;0.684931507;2.328767123;0.273972603;0.273972603;0.410958904;0.136986301;fpoe;225;188;266;21;5;17;2;2;3;1
10910;Loipersdorf-Kitzladen;80.51823417;0.595947557;37.76978417;28.77697842;29.85611511;0.959232614;0.959232614;1.079136691;0.35971223;0;0.239808153;0;spoe;315;240;249;8;8;9;3;0;2;0
10911;Mariasdorf;77.97311272;1.591511936;32.0754717;27.22371968;33.01886792;1.347708895;2.425876011;3.234501348;0.269541779;0.269541779;0;0.134770889;fpoe;238;202;245;10;18;24;2;2;0;1
10912;Markt Allhau;78.40909091;0.937766411;28.14113597;32.44406196;28.91566265;1.807228916;4.13080895;3.356282272;0.774526678;0;0.344234079;0.08605852;oevp;327;377;336;21;48;39;9;0;4;1
10913;Markt Neuhodis;79.46428571;0.674157303;41.17647059;32.57918552;21.71945701;0.452488688;1.357466063;2.488687783;0.226244344;0;0;0;spoe;182;144;96;2;6;11;1;0;0;0
10914;Mischendorf;76.81686047;1.324503311;35.76222435;36.62511985;23.77756472;0.575263663;1.534036433;1.150527325;0.287631831;0.095877277;0.191754554;0;oevp;373;382;248;6;16;12;3;1;2;0
10915;Oberdorf im Burgenland;78.76631079;0.903614458;37.6899696;26.29179331;31.91489362;0.455927052;1.215805471;1.367781155;0.151975684;0;0.759878419;0.151975684;spoe;248;173;210;3;8;9;1;0;5;1
10916;Oberschützen;75.17132314;1.051893408;25.01771793;34.37278526;30.54571226;2.693125443;2.905740609;3.26009922;0.779588944;0.212615167;0.212615167;0;oevp;353;485;431;38;41;46;11;3;3;0
10917;Oberwart;67.09734513;0.923239251;31.17678381;30.08519702;28.30138445;2.209797657;3.780617678;3.008519702;0.772097977;0.186368477;0.372736954;0.106496273;spoe;1171;1130;1063;83;142;113;29;7;14;4
10918;Pinkafeld;70.27394159;1.030927835;30.859375;24.21875;34.66796875;2.571614583;3.873697917;2.63671875;0.520833333;0.227864583;0.390625;0.032552083;fpoe;948;744;1065;79;119;81;16;7;12;1
10919;Rechnitz;72.00986436;1.655251142;35.22925131;26.23331399;33.89437028;0.754497969;1.857225769;1.799187464;0.116076611;0;0.116076611;0;spoe;607;452;584;13;32;31;2;0;2;0
10920;Riedlingsdorf;74.38202247;1.10775428;37.78004073;20.26476578;35.64154786;1.221995927;2.138492872;1.629327902;0.814663951;0.101832994;0.305498982;0.101832994;spoe;371;199;350;12;21;16;8;1;3;1
10921;Rotenturm an der Pinka;79.63446475;1.202185792;39.04867257;29.75663717;25.22123894;0.553097345;1.548672566;1.991150442;0.884955752;0;0.884955752;0.110619469;spoe;353;269;228;5;14;18;8;0;8;1
10922;Schachendorf;79.96453901;0.66518847;23.66071429;45.53571429;21.42857143;3.125;2.455357143;2.455357143;0.223214286;0;1.116071429;0;oevp;106;204;96;14;11;11;1;0;5;0
10923;Stadtschlaining;73.08626974;1.080631754;38.65546218;29.07563025;27.31092437;0.504201681;1.596638655;2.43697479;0.168067227;0.084033613;0.168067227;0;spoe;460;346;325;6;19;29;2;1;2;0
10924;Unterkohlstätten;80.37166086;0.867052023;37.02623907;38.48396501;19.09620991;1.166180758;1.311953353;1.166180758;0.29154519;1.311953353;0.145772595;0;oevp;254;264;131;8;9;8;2;9;1;0
10925;Unterwart;75.57471264;1.140684411;30.19230769;37.30769231;26.34615385;0.961538462;1.923076923;2.692307692;0.192307692;0.192307692;0.192307692;0;oevp;157;194;137;5;10;14;1;1;1;0
10926;Weiden bei Rechnitz;78.1294964;0.368324125;26.43253235;38.44731978;28.28096118;1.848428835;1.663585952;2.402957486;0.184842884;0.184842884;0.554528651;0;oevp;143;208;153;10;9;13;1;1;3;0
10927;Wiesfleck;77.45604964;0.400534045;27.3458445;34.31635389;32.84182306;0.536193029;1.072386059;1.876675603;1.608579088;0;0.268096515;0.134048257;oevp;204;256;245;4;8;14;12;0;2;1
10928;Wolfau;78.5198556;0.91954023;25.52204176;34.68677494;31.9025522;1.160092807;3.13225058;2.436194896;0.464037123;0;0.348027842;0.348027842;oevp;220;299;275;10;27;21;4;0;3;3
10929;Neustift an der Lafnitz;80.71539658;1.156069364;32.55360624;25.92592593;33.33333333;0.974658869;4.288499025;1.754385965;1.169590643;0;0;0;fpoe;167;133;171;5;22;9;6;0;0;0
10930;Jabing;81.81818182;1.234567901;31.45833333;31.66666667;26.875;2.5;4.166666667;2.291666667;0.833333333;0;0.208333333;0;oevp;151;152;129;12;20;11;4;0;1;0
10931;Badersdorf;81.96721311;2.5;29.23076923;45.12820513;23.58974359;0;0;1.538461538;0.512820513;0;0;0;oevp;57;88;46;0;0;3;1;0;0;0
10932;Schandorf;73.02325581;0.636942675;43.58974359;34.61538462;19.87179487;0;1.282051282;0.641025641;0;0;0;0;spoe;68;54;31;0;2;1;0;0;0;0
10999;Wahlkarten - Oberwart;;0.85106383;33.64806867;31.21602289;20.77253219;4.148783977;4.17739628;4.034334764;1.058655222;0.028612303;0.772532189;0.143061516;spoe;1176;1091;726;145;146;141;37;1;27;5
20000;Kärnten;78.45513218;1.322121649;29.32116154;26.83721258;31.75434581;2.420566452;4.311184666;3.608695142;0.908776131;0.136741904;0.502365107;0.198950667;fpoe;99923;91458;108215;8249;14692;12298;3097;466;1712;678
20099;Wahlkarten - Kärnten;;;;;;;;;;;;;spoe;0;0;0;0;0;0;0;0;0;0
2A000;Klagenfurt;77.58552404;1.1985664;29.52143119;27.36216658;27.46765409;3.399280963;5.292674001;4.92346774;1.026888549;0.145314417;0.660911498;0.200210975;spoe;27426;25420;25518;3158;4917;4574;954;135;614;186
2A099;Wahlkarten - Klagenfurt;;3.801652893;27.31958763;26.11683849;12.37113402;8.419243986;13.23024055;9.621993127;1.546391753;0;1.374570447;0;spoe;159;152;72;49;77;56;9;0;8;0
2B000;Villach;78.46490727;1.245899905;32.00117858;23.31851177;31.89269547;2.480379289;4.3728069;3.893338333;1.161171082;0.124554684;0.533040474;0.222323414;spoe;23894;17411;23813;1852;3265;2907;867;93;398;166
2B099;Wahlkarten - Villach;;0.236406619;24.64454976;23.22274882;21.09004739;7.582938389;13.03317536;8.056872038;1.184834123;0;0.710900474;0.473933649;spoe;104;98;89;32;55;34;5;0;3;2
2C000;Kärnten West;78.91648661;1.395342996;26.67651667;29.58056833;33.43480531;1.98953013;4.010902931;2.821260715;0.807530155;0.143928876;0.345174562;0.189782323;fpoe;20944;23224;26250;1562;3149;2215;634;113;271;149
2C099;Wahlkarten - Kärnten West;;0.779220779;23.29842932;31.15183246;13.08900524;5.497382199;13.35078534;9.947643979;1.570680628;0.261780105;1.570680628;0.261780105;oevp;89;119;50;21;51;38;6;1;6;1
2D000;Kärnten Ost;78.93072462;1.442322701;29.2041939;26.82216051;34.45712657;1.770687052;3.548765165;2.747362975;0.677865884;0.131983233;0.452966455;0.186888258;fpoe;27659;25403;32634;1677;3361;2602;642;125;429;177
2D099;Wahlkarten - Kärnten Ost;;1.126760563;27.92022792;27.63532764;20.22792023;3.988603989;10.82621083;7.122507123;0.854700855;0;1.424501425;0;spoe;98;97;71;14;38;25;3;0;5;0
20100;Klagenfurt(Stadt);75.26496512;1.070498428;29.8589299;26.73069591;26.44928194;3.827229979;5.617385937;5.346865411;1.07300423;0.168848381;0.735307467;0.192450843;spoe;16446;14723;14568;2108;3094;2945;591;93;405;106
20101;Klagenfurt am Wörthersee;65.33553236;1.133871301;29.96944456;26.15420033;27.74475744;3.444811854;5.37859445;5.169310619;1.071533213;0.175798418;0.713657863;0.177891256;spoe;14320;12497;13257;1646;2570;2470;512;84;341;85
20199;Wahlkarten - Klagenfurt(Stadt);;0.653505786;29.13526107;30.50568727;17.96628752;6.331369056;7.181033301;6.509524462;1.0826367;0.123338358;0.87707277;0.287789503;oevp;2126;2226;1311;462;524;475;79;9;64;21
20200;Villach(Stadt);76.13550087;1.137996774;32.41759872;22.79348503;30.62568606;2.711602931;4.856557985;4.402646335;1.243065239;0.130536684;0.581481591;0.237339425;spoe;10927;7683;10323;914;1637;1484;419;44;196;80
20201;Villach;67.69907552;1.190751064;32.23728135;22.35278408;32.07370811;2.280010682;4.600080118;4.299639471;1.245159567;0.126852717;0.55748431;0.226999599;spoe;9657;6696;9608;683;1378;1288;373;38;167;68
20299;Wahlkarten - Villach(Stadt);;0.714663843;33.85763796;26.3129832;19.06158358;6.158357771;6.90482538;5.22527326;1.226339643;0.159957345;0.773127166;0.319914689;spoe;1270;987;715;231;259;196;46;6;29;12
20300;Hermagor;82.54535644;1.683144048;28.33873515;35.79323527;26.23618383;2.127482756;3.59843763;2.484833375;0.747943156;0.116346713;0.373971578;0.182830549;oevp;3410;4307;3157;256;433;299;90;14;45;22
20302;Dellach;68.98238748;1.843971631;26.01156069;40.89595376;25.72254335;1.445086705;3.468208092;1.445086705;0.289017341;0.289017341;0.289017341;0.144508671;oevp;180;283;178;10;24;10;2;2;2;1
20305;Hermagor-Pressegger See;70.67614361;1.444043321;32.10361068;30.4029304;27.86499215;1.857666143;3.453689168;3.139717425;0.497121926;0.156985871;0.392464678;0.130821559;spoe;1227;1162;1065;71;132;120;19;6;15;5
20306;Kirchbach;68.42592593;1.48849797;22.25274725;37.91208791;33.17307692;1.098901099;2.815934066;1.304945055;1.098901099;0;0.274725275;0.068681319;oevp;324;552;483;16;41;19;16;0;4;1
20307;Kötschach-Mauthen;67.88055353;2.360515021;27.14285714;38.40659341;25.93406593;1.758241758;3.076923077;2.527472527;0.714285714;0.164835165;0.164835165;0.10989011;oevp;494;699;472;32;56;46;13;3;3;2
20316;St. Stefan im Gailtal;71.40672783;1.391862955;36.37350706;30.61889251;26.81867535;1.08577633;2.062975027;2.062975027;0.542888165;0;0;0.434310532;spoe;335;282;247;10;19;19;5;0;0;4
20320;Gitschtal;70.06048387;2.158273381;26.61764706;29.26470588;33.23529412;2.205882353;5.147058824;1.764705882;1.617647059;0;0.147058824;0;fpoe;181;199;226;15;35;12;11;0;1;0
20321;Lesachtal;70.41366906;2.554278416;16.77588467;60.02621232;16.77588467;1.441677588;2.228047182;1.572739187;0.655307995;0;0.262123198;0.262123198;oevp;128;458;128;11;17;12;5;0;2;2
20399;Wahlkarten - Hermagor;;1.209253417;28.79191059;35.7637041;19.0526876;4.843001597;5.800957956;3.246407664;1.011176158;0.159659393;0.95795636;0.372538584;oevp;541;672;358;91;109;61;19;3;18;7
20400;Klagenfurt Land;79.93943501;1.345731013;29.05668484;28.31556618;29.20974195;2.687897747;4.688381085;4.223839317;0.950565237;0.112778926;0.539727719;0.214817003;fpoe;10821;10545;10878;1001;1746;1573;354;42;201;80
20402;Ebenthal in Kärnten;70.12883728;1.451576321;32.47410817;22.66973533;34.98273878;1.588032221;3.406214039;3.199079402;1.012658228;0.115074799;0.391254315;0.161104718;fpoe;1411;985;1520;69;148;139;44;5;17;7
20403;Feistritz im Rosental;67.16716717;1.415797317;38.32199546;23.8851096;25.47241119;2.116402116;3.930461073;4.157218443;0.982615268;0.07558579;0.831443689;0.22675737;spoe;507;316;337;28;52;55;13;1;11;3
20405;Ferlach;69.64827709;1.691873878;34.83702738;20.62581486;32.98565841;2.398956975;3.494132986;4.093872229;0.912646675;0.026075619;0.391134289;0.234680574;spoe;1336;791;1265;92;134;157;35;1;15;9
20409;Grafenstein;68.96254843;1.747815231;21.85514612;33.54510801;34.56162643;1.461245235;4.320203304;2.668360864;0.889453621;0;0.381194409;0.317662008;fpoe;344;528;544;23;68;42;14;0;6;5
20412;Keutschach am See;68.92857143;1.110288675;29.94011976;28.06886228;25.82335329;3.143712575;5.913173653;4.94011976;1.347305389;0.149700599;0.449101796;0.224550898;spoe;400;375;345;42;79;66;18;2;6;3
20414;Köttmannsdorf;75.25684932;1.64960182;28.62926547;29.20763447;29.61249277;2.544823597;3.932909196;4.279930596;0.578368999;0.1156738;0.694042799;0.4048583;fpoe;495;505;512;44;68;74;10;2;12;7
20415;Krumpendorf am Wörthersee;66.64184661;1.061452514;21.79559571;36.02484472;21.11801242;4.68661773;9.260304912;5.194805195;0.846979108;0.112930548;0.846979108;0.112930548;oevp;386;638;374;83;164;92;15;2;15;2
20416;Ludmannsdorf;71.30317353;0.473484848;33.01617507;25.7849667;27.68791627;3.330161751;3.615604186;4.471931494;1.141769743;0;0.761179829;0.190294957;spoe;347;271;291;35;38;47;12;0;8;2
20417;Maria Rain;70.74657186;1.794687724;23.75730994;30.04385965;29.3128655;2.631578947;6.652046784;5.263157895;1.242690058;0.511695906;0.365497076;0.219298246;oevp;325;411;401;36;91;72;17;7;5;3
20418;Maria Saal;70.50955414;1.445347787;26.71860678;30.24747938;28.41429881;3.070577452;4.949587534;5.132905591;0.687442713;0.183318057;0.458295142;0.137488543;oevp;583;660;620;67;108;112;15;4;10;3
20419;Maria Wörth;60.53459119;0.779220779;21.20418848;37.82722513;20.68062827;3.795811518;7.722513089;6.151832461;1.570680628;0;0.785340314;0.261780105;oevp;162;289;158;29;59;47;12;0;6;2
20421;Moosburg;66.4736697;1.119867275;25;28.81711409;34.39597315;2.390939597;4.94966443;3.187919463;0.67114094;0.083892617;0.293624161;0.209731544;fpoe;596;687;820;57;118;76;16;2;7;5
20424;Pörtschach am Wörther See;63.90697674;1.528384279;19.58610495;38.50702143;25.57280118;2.29120473;7.760532151;4.50849963;1.18255728;0.07390983;0.29563932;0.22172949;oevp;265;521;346;31;105;61;16;1;4;3
20425;Poggersdorf;78.03536346;1.460221551;26.92897292;29.6371998;34.08277976;1.737353091;3.781297905;2.248339295;0.766479305;0.204394481;0.510986203;0.102197241;fpoe;527;580;667;34;74;44;15;4;10;2
20428;St. Margareten im Rosental;69.23076923;1.14379085;32.72727273;31.57024793;29.25619835;1.157024793;2.479338843;1.652892562;0.661157025;0;0.495867769;0;spoe;198;191;177;7;15;10;4;0;3;0
20432;Schiefling am Wörthersee;68.98505925;1.344286781;26.64647994;29.75018925;32.17259652;1.438304315;3.557910674;4.69341408;1.135503407;0;0.454201363;0.151400454;fpoe;352;393;425;19;47;62;15;0;6;2
20435;Techelsberg am Wörther See;66.70461013;2.218430034;29.93019197;25.82897033;34.81675393;1.919720768;2.792321117;2.792321117;1.047120419;0.34904014;0.523560209;0;fpoe;343;296;399;22;32;32;12;4;6;0
20441;Zell;65.94911937;1.18694362;50.75075075;22.52252252;7.807807808;3.303303303;5.705705706;8.708708709;0.3003003;0.3003003;0.600600601;0;spoe;169;75;26;11;19;29;1;1;2;0
20442;Magdalensberg;71.93173566;1.110550227;30.32159265;26.85043389;31.80193977;1.633486473;3.011740684;4.4920878;0.867789689;0.051046452;0.714650332;0.255232261;fpoe;594;526;623;32;59;88;17;1;14;5
20499;Wahlkarten - Klagenfurt Land;;0.929105231;30.19367992;30.72375127;20.95820591;4.892966361;5.463812436;5.463812436;1.080530071;0.101936799;0.774719674;0.346585117;oevp;1481;1507;1028;240;268;268;53;5;38;17
